,MaxCarAvg,TimeSpentAvg,NumCarsAvg
0,75,0.9172532159959829,41.65362526058706
1,83,0.9916716242137902,44.487854744673406
2,77,0.8952567348360227,40.089510603762434
3,80,1.0039511459972197,45.79096825748036
4,79,0.943936375047672,41.24258567347266
5,72,0.869189588744557,41.66544807656993
6,75,0.8842437904805074,42.2431369016639
7,88,1.0481461015463065,50.05946577945832
8,82,0.9180268375604728,42.730309687915685
9,74,0.9524225839625992,45.64137269038864
10,64,0.9218451718069759,41.51076618570777
11,76,0.8462919412378587,41.44346885529089
12,73,0.8814947424054113,40.953173481021096
13,70,0.8511935581975125,37.360466770303084
14,85,0.9155064887099099,44.32285501649568
15,73,0.9345018163259617,43.00066788843863
16,85,0.9555018126793251,43.8350019653196
17,64,0.8479249273873559,38.8048940494425
18,90,1.0031858941920577,49.731110762048935
19,67,0.94123530520434,43.48463917688446
20,75,0.9289060053387692,42.93089401469604
21,98,0.992615664764849,47.03137051386931
22,79,0.9264011382127413,46.65347275104922
23,86,0.9807568336725426,45.23737564443665
24,70,0.926234405559914,43.05427912977904
25,80,0.9723968603441094,46.92205813119124
26,72,0.9362549900295373,41.29853510608199
27,78,0.9203062001563306,41.252585985306624
28,74,0.8638369994419645,40.66752272363539
29,100,0.9598031756717669,48.95694639170898
30,90,1.000576227126622,48.48902686227375
31,62,0.9080718624872514,43.334933270033346
32,95,0.9168096025720232,48.706083239634815
33,79,0.9500903463862824,45.754632611024306
34,78,0.9316051018422596,43.11699542680584
35,75,0.9753759143182017,42.32222017993988
36,80,0.9534747108710433,44.178481686197415
37,74,0.9473505979965682,43.54522088624564
38,87,0.8939599240606378,44.27142470038341
39,82,0.8981022687485258,41.323367282967645
40,77,0.9830614646706298,44.33781359342555
41,75,0.9418994647746812,45.98439998573011
42,62,0.8945011358244698,39.244596946802595
43,89,0.9488282770722117,46.49836905885801
44,89,0.931771593349332,45.48665250009362
45,76,0.9875412218412017,43.430916533311674
46,79,0.9648790403449105,46.81600875349686
47,72,0.92282576696744,40.04550763734366
48,70,0.9250207115574665,43.4700586791316
49,75,0.869211046858235,41.1977222385416
50,68,0.9318185809815696,40.609594428206165
51,80,0.9667382973402688,44.85528472608309
52,69,0.9265843052110904,40.07104646083325
53,80,0.9662470053451858,40.64091029220618
54,95,0.9919067142211733,43.39081264282878
55,79,0.9165414090062269,46.67950929637598
56,85,0.9806573525369467,49.37246781114035
57,77,0.9577077265405871,43.45698860797525
58,89,0.8876275044487194,41.5007815546683
59,80,0.8694035888623278,40.09807651280316
60,84,0.9756112934379914,45.852437100322234
61,89,1.0384409550790932,49.36855643544134
62,62,0.7991441187388474,35.57512023659499
63,63,0.8047149923691747,38.77054733942571
64,82,0.9312824928553427,45.786734624586316
65,92,0.9403128843432377,46.61312127076135
66,74,0.9688886727640883,45.36176758386428
67,70,0.8717527262203297,39.79200294325491
68,70,0.9984614950456134,44.683210274583665
69,72,0.9805286183070212,42.1392105858816
70,77,0.9275658210910153,44.66431811756356
71,74,0.9156341367576818,42.111230845079255
72,76,0.8929177787639145,42.39837250989001
73,72,0.9394981658148468,41.55115593419567
74,77,0.8635673046325284,39.930224805705315
75,87,1.0140398070688814,46.836023959578085
76,88,0.9758031929228951,46.40567867451142
77,83,0.9052693038017782,42.487911681444075
78,71,0.8943919905747916,41.162243290039555
79,90,0.9489249289976882,48.60523183056892
80,93,0.9450578859342488,47.438428771555216
81,85,0.9659985358270509,47.041850194582665
82,83,0.932623375420336,44.936126061415194
83,73,0.9264804807920658,42.73523544276811
84,93,0.991982498832644,47.914309419151856
85,85,0.9403630911780507,44.12810034429569
86,86,0.9806286847995129,45.7372993126359
87,84,0.9481122092169411,44.71927426117328
88,81,1.0269968387224124,47.793279465275674
89,80,0.9146620098746767,40.04462133335422
90,105,1.044947448192181,55.45226383762233
91,86,0.9023297062175875,43.64123082407561
92,85,1.0301840155997113,46.63960119769588
93,79,0.9091856468427557,41.968265685027355
94,62,0.8819369099423564,38.6459605353423
95,86,0.9789861367763698,45.32669890956682
96,79,0.9233925022583584,43.26453848383878
97,81,0.9415878366607477,45.491050282000195
98,81,1.0187272488120531,49.1647221158033
99,71,0.8508572268212977,38.448850488558996
100,83,1.0017017721871095,45.89968609962696
101,79,0.9337594091056878,42.71834183679405
102,82,0.9734349976566504,46.84012662232285
103,79,0.9083605294626742,47.58146426167785
104,74,0.8976316361430203,41.884263067964554
105,88,0.9294450397545326,46.309640185515114
106,93,0.9780080640673983,46.88774255864265
107,78,0.9631225250768469,43.12263434369287
108,85,0.9922381392515565,43.490466484945834
109,82,0.9121389291684291,45.01352911366504
110,86,0.95186872137237,46.47478595533521
111,72,0.9213859416593074,41.862424719317886
112,67,0.910661156418359,41.104476957832375
113,72,0.9378517170698434,40.77088724977164
114,79,0.9783689953154178,49.31756412224627
115,87,0.8943505472981339,44.67528052809348
116,66,0.8919214762771851,42.03742181507743
117,87,0.8983561004924152,46.88765188690791
118,82,0.9428345885858995,43.0093869488067
119,84,0.9159014368303147,45.53255544689027
120,81,1.0172470077819908,45.72261177342777
121,89,0.9327905296258117,42.83150438726834
122,80,0.940518821284019,42.11192920799298
123,76,0.9573802982742473,47.16833827788104
124,77,0.9616172332578008,45.44749449615445
125,91,0.9323111082722227,47.38913695134647
126,76,0.9656611812095863,46.30750398680318
127,78,0.9216276019280863,41.0052525001318
128,79,0.930228945561396,43.4742209847358
129,87,0.9617733613824244,46.3074897050262
130,79,0.9709845652325652,46.58620704651063
131,74,0.868208133240038,39.745381387281675
132,78,1.0166085374940392,45.00345299387813
133,84,0.9313845104303933,43.51081304406914
134,84,0.9491203300763751,46.16407300810447
135,82,1.0746159900145087,49.553897669526776
136,88,0.9546163055393614,45.83827734390763
137,76,0.9873335629981344,47.200196417846975
138,76,0.9287700684738227,42.54273616754541
139,73,0.9497084054776679,43.13189914859732
140,66,1.0070690161226898,43.79114061684289
141,89,1.0081365412254721,46.24420466514351
142,93,0.9627310693244526,44.23225586676337
143,79,0.8707188593555322,44.361790944524415
144,82,0.9745756418890381,43.28509073476949
145,80,1.021956557035784,46.9255231220031
146,77,0.903871412888555,44.85652727152895
147,65,0.9363184041810156,41.263565500248376
148,80,0.9269568074138524,42.514483809563664
149,71,0.8532013776760965,39.507136677088376
150,83,0.8843676936847965,45.67188852104687
151,81,0.9866350821554851,47.573666389031025
152,68,0.9203525836570312,42.605371160843134
153,74,0.9403585486468128,44.00477868591019
154,82,0.9108720755251123,44.21400109407798
155,88,1.0007633029762548,47.28512854331052
156,89,0.9782715055899186,43.91329440215127
157,91,0.9517442859361238,45.67865148062058
158,69,0.8683873354047875,41.09722806964165
159,82,0.9381277534897493,46.45854745431445
160,74,1.026204389446898,45.6969083078564
161,75,0.8400608664125254,35.85664183565758
162,70,0.9440756651173804,42.458096472773974
163,66,0.8321275167622572,37.42662487276847
164,92,0.9173825090190127,45.08320590840778
165,77,0.997210151044253,42.79925874454262
166,96,0.9921290784596654,45.51948726057999
167,81,0.9371895740511023,43.14436009892493
168,81,0.9389895358896143,47.038422929479076
169,76,0.9742726682088719,45.447893311983165
170,76,1.0521506736983697,46.24459082484538
171,79,0.8705545218824713,43.8949862231528
172,105,0.986238741217659,49.1997214853103
173,84,1.0499386370798023,47.34058069466198
174,70,0.8955684041120816,38.77705639515573
175,87,0.9910345979996911,45.35229087649132
176,71,0.9551221526172936,43.976704311059926
177,89,0.9873417881033791,49.453112396283565
178,78,0.9311982944545496,44.6912253816767
179,81,0.9728667686058597,48.856675426676404
180,86,0.9740726543158661,44.98837351193063
181,65,0.8599408202151198,40.555352316805106
182,76,0.917654468678271,40.86822497747424
183,66,0.8432851701133438,38.19413022298467
184,77,0.9641904157228023,41.16427137872867
185,82,0.9023207321679039,41.78211852796978
186,72,0.9145017530147163,40.52854318353872
187,71,1.018397432365891,43.69904911502559
188,77,0.9880461752699566,46.852002311786016
189,69,0.8847087506683654,37.2032713815061
190,78,0.8979650106717914,44.25669029192588
191,96,0.8965586512229518,46.30669965032557
192,75,0.9242784434118155,44.905281035205434
193,91,0.9468106793819443,48.161974239404735
194,71,0.8568910600761025,38.61696786092827
195,84,0.9478178514337783,46.896433077748284
196,93,0.9194022840479694,47.6638476486783
197,71,0.9247200737021612,44.34829332419567
198,78,0.8812845619974843,41.29350094445587
199,75,0.9639705547721369,44.921375387494365
200,91,1.0218589694169484,46.353780089022955
201,87,0.9250198967335086,43.483530962394155
202,92,1.0873430743818011,52.25755588512168
203,72,0.8565576146202584,40.04254447558925
204,85,0.8898840445097478,45.367005172984676
205,83,1.000549913133459,46.34998070009108
206,79,0.8871647937398406,41.377598256031234
207,77,0.9366471892441345,48.769749283151704
208,87,0.8752641938106116,40.59917454722273
209,81,0.8761657419616259,40.12616973944711
210,67,0.8736492489558755,38.13975366034043
211,81,0.8366668187221596,40.9404700273309
212,78,0.8955724380176511,40.938267381735606
213,76,0.9808599496114966,44.76612661192987
214,83,0.968129249753169,46.55289565126095
215,85,0.9613796732750461,46.01668108224101
216,74,0.897152550397329,46.389783626129386
217,81,0.9874036557189696,45.823695054429145
218,87,1.0372801017175277,49.967334848181316
219,94,1.0909219134969896,51.48924481089628
220,81,0.9785993718423579,43.722783715211584
221,69,0.8855361099270055,43.37123464084845
222,78,0.9151002319633266,41.14965544632169
223,75,0.9045290061882301,42.078259289573005
224,94,0.9654454563226349,47.651941776758285
225,80,0.9496690889790018,44.31640389118862
226,81,0.9668968398492046,46.12307632159751
227,87,0.919818493278486,45.57283082743942
228,91,0.949575216345769,46.68608561050801
229,69,0.905974165744278,39.77081476653278
230,87,0.9909973944422503,47.87199382778729
231,76,0.880558051919821,40.923960046991134
232,78,0.9909172513623276,46.33956798763293
233,84,0.9777933206218374,43.67673072227203
234,67,0.8926375585852677,41.53304179908191
235,79,0.9444079718366064,44.82527578736497
236,76,0.9685293283961101,44.361303625296586
237,84,1.006865475247314,47.181983969924126
238,82,0.9232195274879639,45.06870859424343
239,75,0.8956961936666041,42.37290837727189
240,80,0.9388227301282619,44.360956374278196
241,69,0.8959373014102073,43.3735724449332
242,68,0.8775178718370811,42.62210474264459
243,94,1.041858517294505,51.325999140567916
244,85,0.9223194133800428,44.80490889276965
245,87,1.0031187003449167,47.23443825369146
246,84,0.9982503843641126,47.304727504828804
247,91,1.0342562406443283,48.593019374796484
248,76,0.9239254755590364,45.36751382424127
249,79,0.9919725998945207,49.028255091800084
250,73,0.9378980335959133,45.07424131696474
251,75,0.8808018312862964,43.04968057133598
252,97,1.028085825202374,48.482324057012825
253,69,0.9286357484590763,41.290094491484496
254,85,0.9664877253487499,46.7783644902641
255,80,0.9153405731539369,43.29241264791577
256,62,0.8386307568273482,36.48471145987216
257,71,0.9450442739302786,39.42573684505511
258,65,0.9619539874810745,39.10539628341976
259,85,0.9556137380629945,43.60099924409155
260,82,0.9884869663647633,46.603333946080625
261,80,0.990363858162733,45.47310044114816
262,71,0.9047232821549327,40.65039812906812
263,65,0.8292048876817275,38.243939636898624
264,83,0.9221414276164727,41.40081980566993
265,84,0.9567415391764076,46.55924421667071
266,77,0.9062053995298669,45.55605974401472
267,74,0.9573357992815477,41.925924759287824
268,82,0.8965058035575508,40.108317563912095
269,97,1.0121531407124673,48.40567651700073
270,80,0.8850453278527025,41.34325588885854
271,95,0.9642071079488731,47.717924082503714
272,79,0.9500807989878859,47.89651814328949
273,94,0.9535307735726248,48.956608066947695
274,80,0.9342407139719435,44.77398771079528
275,76,0.9276708941461532,43.87350794259635
276,80,0.9983357078057418,45.2266140185597
277,83,0.8813784618621159,44.93258901219971
278,84,1.0472367857854878,47.24343987311985
279,77,0.9525952618236069,44.35521294437927
280,82,0.9940378021035724,45.40677452256621
281,71,0.9273873327097197,41.687998201343376
282,85,1.0078530169138245,47.190093543250164
283,67,0.8702594711777316,37.44844841843157
284,69,0.8594416949259713,41.11620010543457
285,77,0.940384658032571,42.44002112522244
286,80,0.9639833437466833,44.15427144283524
287,93,1.0486942104018098,49.849764313494255
288,91,0.9293157336337222,48.167773926427884
289,63,0.8603219488204688,40.43483163978378
290,74,0.9533598763664723,42.20675286632855
291,86,1.0107014529338232,48.25691884950127
292,72,0.9060858705972153,42.08493894503697
293,70,0.8907959477627251,41.39703927875143
294,78,0.9351696651457645,44.98489781971039
295,73,0.9701981884905855,40.50864031018102
296,78,0.9206271339201718,44.400032285604304
297,77,1.001984541270948,47.187066001575374
298,71,0.9185523280232243,43.75427363931618
299,83,0.8968935435447288,44.57942493743019
300,72,0.9366590046006438,41.88696085858046
301,90,0.9372471854868756,45.78749067610547
302,84,0.9464354077617229,44.78067356285841
303,83,0.9058808886689058,43.3272173086343
304,76,0.7958349325921343,39.46365405808824
305,72,0.9270351499473362,42.63818028511721
306,79,0.9515598407107415,41.36988208434859
307,91,1.0709199216281595,51.11872828495531
308,82,0.9341795001394103,45.025403573193785
309,93,0.960681149598176,47.422729604147264
310,85,0.9633206036138566,42.937707050814396
311,84,1.0301026966123454,46.95076186697379
312,71,0.9584372942684458,42.5838595520639
313,72,0.8590184201763461,41.00654961907489
314,73,0.9001464596525244,40.04994428266003
315,82,0.9368744755402852,47.1603513277911
316,64,0.857996775736553,38.46682500421632
317,70,0.8998213657204455,40.10984080803329
318,73,0.8486721953698658,42.99311641419651
319,82,0.9546985445422629,48.275235214601764
320,80,0.9827816385091888,43.37049593232191
321,74,0.9567688611813348,40.9219427983069
322,90,1.01575618918153,54.00949234188124
323,95,0.9611287252902091,49.806867515192046
324,85,0.934437425609388,44.76153453359922
325,72,0.9154842044225663,42.49780224608272
326,80,0.9604109288607396,46.015986292598235
327,87,1.0136668138353226,48.26945455413411
328,68,0.9078853375147058,39.15740872500669
329,101,0.9529602944992641,48.49907424900244
330,88,0.954114271373367,43.98261915894301
331,80,0.9626534579880898,48.25627567713695
332,79,0.9630505158592331,44.60331906134086
333,77,0.9281212910147063,45.710353812534784
334,82,0.9173240810496992,41.455384511078314
335,79,0.9348019680168805,41.2906300544068
336,97,0.9781922069173035,45.7384622273113
337,87,0.9793372167042841,48.871302106047594
338,76,0.9678720816829766,46.04152862011814
339,69,0.8943291714930737,40.898115244431025
340,83,1.0062928738559267,45.6008157839077
341,87,0.8762898032507961,41.66370379904879
342,82,0.9622786750344955,47.83880313244475
343,80,0.9028164377203425,38.85593808213663
344,95,0.9339771092270833,44.837263001917094
345,82,0.9669936155665018,44.204191028615696
346,70,0.8673681498702257,37.570185269840984
347,85,0.9346753168456156,42.18823976875091
348,73,0.9374223977532117,42.85806459271818
349,77,0.9065289430154279,43.87672858215869
350,62,0.8799697402005554,35.65159441345748
351,86,0.9243514325143338,45.51273844145084
352,70,0.9071849176458993,38.44023744983754
353,90,0.9112993980819626,42.60722014733547
354,90,0.9679083130306277,47.58775238653515
355,85,0.9959981788776535,48.26973664031787
356,79,0.9337157494653862,40.98055647682623
357,75,0.9704891538780366,44.24296572005369
358,72,0.8694809648936428,37.16912838046207
359,80,0.8924083429063195,44.77869891490346
360,71,0.8700531944811204,37.74498726467478
361,71,0.8843809676730592,41.4237501619451
362,97,1.0710238682845181,47.854405490972056
363,79,0.9067867590612534,45.27510577069481
364,78,0.9293416542927605,45.68384517403084
365,82,1.0004481239877785,47.453196159559866
366,77,1.0121966062338792,44.81956539241757
367,78,0.9533280406800729,45.15280272353263
368,85,0.9967446840318139,45.614846136741214
369,91,0.9096343458615075,44.2236159374504
370,79,0.913401214822196,40.50631861016185
371,83,0.9242416863116601,46.00654525200921
372,89,0.940955782203557,45.71840427519355
373,78,0.9602189081950151,44.63185789865616
374,68,0.9479965749572418,41.83193799589003
375,80,0.9752585747104378,48.085337796292954
376,84,0.9856253874748132,45.58312518043722
377,80,0.9568173911470488,46.96340910683036
378,81,0.9513075641467387,44.125411784395965
379,76,0.8786787306449235,42.44035262665891
380,71,0.9277798641177963,40.81941398929759
381,70,0.938277932806611,40.14971670373382
382,75,0.9114079103291834,44.61860346271827
383,79,0.9359106871554449,43.76427326951317
384,79,1.0202684572706011,46.22287535903217
385,79,1.0036012345878633,46.49097937289863
386,74,0.9199447944742017,43.8449650856731
387,85,0.9410353780794499,41.748758006260445
388,85,0.9347933620984651,43.526856303410526
389,75,0.994752762145854,45.41479373456576
390,86,0.9093439290103696,42.13074805083948
391,85,0.9379396378154117,43.82870349932399
392,71,0.8898596576649158,37.67842843909848
393,80,0.9865875448002769,46.54394623011739
394,78,0.9654148112827214,43.36705529540045
395,70,0.892283351318809,38.9371224860931
396,75,0.9060365201402927,38.93583605458605
397,73,0.9663100874548335,44.245874234615734
398,76,1.0291854043026152,46.87546045765276
399,81,0.9832155583460087,45.50924721714794
400,80,0.979269271946055,44.33573071506194
401,85,0.9392364574124197,42.4493146904259
402,89,1.0151541260598815,46.71112218259645
403,92,0.9933783456771338,48.28411370919761
404,82,0.9761014599732895,45.06333471658147
405,69,0.9459916217836518,39.88902133318423
406,80,0.9392475983350859,40.330315829418005
407,90,0.9617972143338717,47.659145742233505
408,84,0.9606999622293458,45.22611388783479
409,81,0.9902020118869987,47.315440468544516
410,81,0.894548518885312,44.31887897484277
411,85,0.9058862083857413,46.548819212655125
412,73,0.8790163652475762,41.03799854572728
413,79,0.9287109545213149,42.91357523794912
414,90,0.9420882204806523,47.239414876425194
415,74,0.9884124846250825,45.118310344643234
416,77,0.9925817790996969,43.06064338685147
417,72,0.949852725977805,42.39266104475544
418,90,0.9902838538582609,45.143244311087365
419,75,0.8688100247941016,43.6245544124167
420,75,0.8856868959955424,40.594141982266464
421,73,1.0149997779661992,42.9425792070915
422,103,0.976310794346106,49.244748987789784
423,81,0.941900954070162,47.775973561086396
424,86,0.9510021750932544,45.05208883706441
425,85,0.9378097446926439,43.175277940628455
426,86,0.9668478425305397,45.00060596994751
427,74,0.9582862529477487,44.629443875323034
428,77,0.9342636580854539,43.08130142410583
429,75,0.9290511107428131,41.40051933639887
430,82,0.9821271077701255,42.751203664592566
431,69,0.9844385284621368,42.57092139914559
432,98,0.9993733926231255,49.03538817848441
433,80,0.9227054202502112,37.79509552417852
434,80,0.9097169781349081,39.967365816624024
435,85,0.942897139776766,45.87481803391602
436,81,0.9347504917683613,41.97137204694675
437,69,0.9509165807249289,43.453962922739436
438,79,0.9724887597402087,41.701420761861975
439,73,0.9543775224886379,43.7818541994428
440,77,0.9251187208565717,40.5442077231849
441,66,0.8702466715890588,41.38526850993632
442,93,0.9938539506898387,49.81109867543798
443,80,0.9139533243704149,44.43479367000222
444,89,0.9902581839635914,50.721421429511736
445,85,0.9901387674572371,46.434045811333014
446,96,0.9742503585430369,47.56300976728491
447,70,0.8924719332803521,39.48937814866396
448,74,0.9976823854069837,45.1833764424347
449,81,0.9476649882085374,44.4295790147811
450,73,0.9697086827873962,44.12160266135924
451,73,0.9636239963537179,43.795067330525576
452,90,0.9644129255550312,49.0594993226643
453,74,0.8791854929086226,41.2130452404734
454,77,0.9239808805034635,39.529092537087976
455,99,0.9496443715114484,49.21469347127668
456,75,0.966423319998924,42.637473955467165
457,83,0.970200792544267,47.53284917692101
458,71,0.9516964769895473,44.273894192100094
459,77,0.9272252010104275,45.041785862844975
460,80,0.9181386602295453,40.78805864197396
461,77,0.8764850911046502,39.88396348479567
462,72,0.8947692953781913,39.222347700102794
463,81,0.9965793647251425,42.12147812573537
464,90,1.001905859479397,49.394273232568835
465,82,0.9805121031656362,47.244046569660064
466,80,0.9483707737393665,42.8295354476942
467,84,0.9780374931054326,48.98816581363922
468,72,0.9244483123343455,43.983216560915736
469,88,0.9959384534030298,49.67301190405728
470,79,0.9127225233918627,46.54916321436748
471,82,1.0077660168550822,49.480123440092534
472,79,0.9001354548156061,46.91307166590292
473,76,0.9487147952948919,43.32174160609124
474,69,0.8727216274121534,41.25833526126753
475,70,0.9088197034778729,37.50998277341659
476,77,0.9080065647157803,43.0086300748564
477,88,1.0401811490713266,49.205082160681016
478,83,0.9843772679602758,45.52082679548786
479,82,0.9684113639914779,41.107442455532215
480,64,0.8892959555954313,36.04451556883866
481,80,0.9408132130588378,40.525431623013105
482,81,0.9301143361861841,45.67729975696259
483,73,0.9092423505428093,43.10055572280805
484,77,0.9368750867667441,45.49013224823765
485,83,0.9625432083488448,44.59331445394562
486,71,0.9008648386459661,41.8886010260178
487,79,0.9649731930530343,42.69961923243346
488,83,1.0470373066753973,48.12866830495894
489,72,0.9229435763211031,40.89244299706808
490,77,0.9498077944365112,44.349550054181115
491,87,1.0119612236052997,44.99513568543414
492,91,0.9843377415043507,48.48002755644121
493,67,0.9064551860822896,40.84890518961737
494,70,0.9330318462897744,42.33609992616511
495,91,0.9818668391202059,48.73680410754786
496,76,0.9531195288510927,43.153813821541526
497,74,0.9778667606293276,43.30815993498264
498,73,0.8917691706637645,40.8558737106444
499,84,0.9010471167255519,43.24651156031797
500,90,0.8983721403287922,41.20238552154235
501,73,0.8631110683103197,41.73269357311865
502,69,0.9426708626576525,42.554136177382006
503,77,0.8888823279007434,42.463582822264
504,81,0.8827694373186121,40.9308151077996
505,72,0.8759081575424641,39.220882099642104
